hike_id,variable,value
hike186,user9200,5
hike177,user9201,5
hike50,user9201,5
hike7,user9201,4
hike0,user9202,3
hike1026,user9203,5
hike1380,user9203,3
hike1433,user9203,5
hike145,user9203,3
hike758,user9203,4
hike820,user9203,5
hike2,user9204,4
hike64,user9204,5
hike69,user9204,4
hike769,user9204,4
hike18,user9205,3
hike215,user9205,3
hike23,user9205,4
hike4,user9205,5
hike663,user9205,5
hike11,user9206,4
hike367,user9207,4
hike78,user9208,5
hike264,user9209,5
hike336,user9209,5
hike8,user9209,5
hike1172,user921,4
hike715,user9210,5
hike242,user9211,4
hike93,user9212,5
hike104,user9213,4
hike189,user9213,5
hike87,user9214,4
hike133,user9215,4
hike25,user9215,3
hike6,user9215,3
hike64,user9215,4
hike237,user9216,5
hike40,user9217,4
hike409,user9217,4
hike44,user9217,3
hike120,user9218,5
hike14,user9218,1
hike317,user9218,5
hike19,user9219,4
hike26,user9219,5
hike6,user9219,4
hike17,user922,5
hike14,user9220,4
hike4,user9220,5
hike66,user9221,4
hike27,user9222,5
hike678,user9222,3
hike103,user9223,5
hike467,user9223,5
hike30,user9224,5
hike57,user9224,5
hike311,user9225,5
hike6,user9226,4
hike11,user9227,5
hike170,user9228,4
hike29,user9228,4
hike127,user9229,5
hike261,user923,5
hike6,user923,4
hike687,user923,4
hike898,user923,5
hike13,user9230,5
hike2,user9230,5
hike638,user9230,4
hike1149,user9231,5
hike489,user9231,4
hike505,user9231,5
hike911,user9231,5
hike156,user9232,3
hike31,user9232,4
hike68,user9232,5
hike47,user9233,4
hike14,user9234,3
hike283,user9235,5
hike385,user9235,4
hike502,user9235,4
hike30,user9236,5
hike70,user9236,5
hike97,user9237,4
hike240,user9238,5
hike60,user9239,4
hike255,user924,4
hike264,user924,4
hike31,user924,4
hike545,user9240,3
hike386,user9241,4
hike502,user9242,5
hike708,user9242,5
hike849,user9242,5
hike350,user9243,5
hike3,user9244,5
hike46,user9245,4
hike60,user9246,4
hike637,user9247,5
hike2,user9248,4
hike297,user9248,5
hike457,user9248,5
hike36,user9249,4
hike256,user925,5
hike32,user9250,5
hike34,user9250,5
hike156,user9251,5
hike157,user9251,2
hike190,user9251,2
hike192,user9251,4
hike2,user9251,4
hike25,user9251,4
hike292,user9251,2
hike38,user9251,4
hike39,user9251,4
hike42,user9251,3
hike5,user9251,5
hike6,user9251,4
hike643,user9251,2
hike68,user9251,1
hike773,user9251,3
hike80,user9251,3
hike84,user9251,3
hike23,user9252,5
hike430,user9252,3
hike67,user9252,4
hike307,user9253,5
hike251,user9254,4
hike183,user9255,5
hike351,user9255,4
hike460,user9255,5
hike1006,user9256,5
hike1138,user9256,5
hike1222,user9256,3
hike1392,user9256,3
hike1394,user9256,4
hike1444,user9256,4
hike356,user9256,5
hike450,user9256,5
hike555,user9256,5
hike708,user9256,4
hike779,user9256,3
hike815,user9256,3
hike864,user9256,3
hike922,user9256,4
hike977,user9256,4
hike295,user9257,5
hike5,user9258,5
hike53,user9259,5
hike125,user926,4
hike47,user926,2
hike568,user926,4
hike69,user9260,5
hike27,user9261,5
hike48,user9262,5
hike237,user9263,5
hike875,user9263,3
hike2,user9264,4
hike1187,user9265,4
hike1198,user9266,5
hike1475,user9266,3
hike84,user9267,3
hike573,user9268,4
hike106,user9269,4
hike224,user9269,4
hike36,user9269,5
hike118,user927,5
hike1316,user9270,3
hike35,user9270,4
hike4,user9270,4
hike1041,user9271,4
hike3,user9271,5
hike542,user9271,4
hike48,user9272,5
hike0,user9273,4
hike1,user9273,5
hike11,user9273,5
hike148,user9273,4
hike172,user9273,2
hike18,user9273,5
hike19,user9273,5
hike2,user9273,5
hike201,user9273,4
hike21,user9273,5
hike39,user9273,4
hike469,user9273,3
hike67,user9273,5
hike84,user9273,3
hike89,user9273,5
hike9,user9273,5
hike52,user9274,4
hike219,user9275,5
hike368,user9276,4
hike16,user9277,4
hike260,user9278,5
hike175,user9279,4
hike271,user9279,4
hike67,user928,4
hike10,user9280,4
hike102,user9280,4
hike16,user9280,5
hike17,user9280,4
hike206,user9280,3
hike230,user9280,5
hike3,user9280,4
hike30,user9280,3
hike43,user9280,4
hike437,user9280,3
hike608,user9280,4
hike65,user9280,5
hike70,user9280,4
hike75,user9280,4
hike9,user9280,4
hike90,user9280,5
hike85,user9281,3
hike318,user9282,5
hike280,user9283,4
hike705,user9283,5
hike5,user9284,4
hike932,user9285,5
hike66,user9286,4
hike18,user9287,4
hike267,user9288,4
hike97,user9288,4
hike17,user9289,4
hike5,user929,4
hike434,user9290,5
hike55,user9290,5
hike584,user9290,3
hike143,user9291,5
hike423,user9291,5
hike19,user9292,4
hike445,user9292,3
hike857,user9293,4
hike110,user9294,4
hike98,user9294,4
hike19,user9295,5
hike2,user9296,3
hike81,user9296,5
hike929,user9296,5
hike229,user9297,4
hike120,user9298,5
hike2,user9298,5
hike296,user9298,5
hike7,user9299,4
hike529,user93,4
hike1301,user930,4
hike549,user9300,5
hike5,user9301,5
hike85,user9302,4
hike493,user9303,4
hike369,user9304,1
hike40,user9304,4
hike75,user9304,5
hike1038,user9305,4
hike32,user9305,4
hike582,user9305,5
hike695,user9305,5
hike6,user9306,4
hike16,user9307,4
hike542,user9307,5
hike0,user9308,5
hike267,user9308,5
hike808,user9308,5
hike952,user9308,4
hike7,user9309,4
hike131,user931,3
hike406,user931,5
hike7,user931,4
hike1254,user9310,5
hike147,user9310,5
hike227,user9310,4
hike373,user9310,5
hike33,user9311,5
hike269,user9312,5
hike498,user9313,1
hike130,user9314,5
hike5,user9314,5
hike131,user9315,5
hike166,user9315,4
hike7,user9315,5
hike122,user9316,4
hike469,user9316,3
hike0,user9317,4
hike11,user9317,5
hike181,user9317,3
hike21,user9317,5
hike36,user9317,5
hike129,user9318,4
hike324,user9318,4
hike53,user9318,3
hike68,user9318,4
hike8,user9318,5
hike848,user9318,3
hike461,user9319,4
hike585,user9319,4
hike3,user932,5
hike49,user9320,4
hike72,user9321,4
hike265,user9322,5
hike1448,user9323,5
hike1185,user9324,5
hike351,user9325,4
hike307,user9326,4
hike10,user9327,4
hike10,user9328,4
hike100,user9328,4
hike424,user9329,4
hike626,user9329,3
hike5,user933,5
hike20,user9330,4
hike197,user9331,4
hike70,user9332,4
hike126,user9333,3
hike139,user9333,5
hike36,user9333,5
hike392,user9333,4
hike456,user9333,5
hike523,user9333,5
hike186,user9334,4
hike585,user9334,3
hike586,user9334,4
hike541,user9335,3
hike11,user9336,5
hike442,user9337,5
hike73,user9337,5
hike110,user9338,4
hike94,user9338,4
hike48,user9339,5
hike698,user934,4
hike13,user9340,5
hike526,user9341,4
hike1343,user9342,5
hike543,user9343,4
hike6,user9344,4
hike50,user9345,3
hike6,user9345,5
hike403,user9346,5
hike239,user9347,5
hike233,user9348,5
hike703,user9349,5
hike5,user935,5
hike11,user9350,4
hike69,user9350,4
hike767,user9350,3
hike19,user9351,4
hike667,user9352,4
hike44,user9353,5
hike182,user9354,5
hike560,user9355,5
hike43,user9356,4
hike175,user9357,4
hike615,user9357,5
hike62,user9357,4
hike78,user9357,4
hike1,user9358,5
hike1118,user9358,5
hike24,user9358,5
hike125,user9359,4
hike4,user936,5
hike43,user9360,5
hike5,user9361,5
hike106,user9362,4
hike11,user9363,5
hike148,user9363,3
hike208,user9363,4
hike279,user9363,5
hike3,user9363,5
hike36,user9363,5
hike456,user9363,4
hike6,user9363,4
hike9,user9363,4
hike236,user9364,4
hike237,user9364,4
hike768,user9364,4
hike4,user9365,5
hike1,user9366,4
hike1168,user9366,4
hike3,user9366,4
hike14,user9367,5
hike145,user9368,5
hike58,user9369,5
hike7,user9369,3
hike84,user9369,4
hike95,user9369,4
hike164,user937,1
hike14,user9370,4
hike171,user9371,4
hike120,user9372,5
hike44,user9373,5
hike22,user9374,4
hike60,user9374,4
hike83,user9374,5
hike1251,user9375,5
hike3,user9376,5
hike33,user9376,5
hike125,user9377,4
hike27,user9378,5
hike15,user9379,5
hike1288,user938,4
hike681,user938,4
hike333,user9380,5
hike533,user9381,4
hike41,user9382,5
hike1,user9383,5
hike602,user9383,4
hike103,user9384,5
hike309,user9384,5
hike527,user9384,5
hike0,user9385,5
hike146,user9385,5
hike21,user9385,5
hike323,user9385,5
hike39,user9385,4
hike5,user9385,4
hike160,user9386,4
hike155,user9387,3
hike212,user9387,3
hike24,user9388,5
hike8,user9388,5
hike82,user9388,5
hike36,user9389,5
hike172,user939,3
hike21,user939,4
hike9,user939,5
hike136,user9390,4
hike48,user9390,4
hike6,user9390,4
hike19,user9391,5
hike730,user9391,5
hike12,user9392,5
hike221,user9392,3
hike61,user9392,4
hike98,user9392,3
hike14,user9393,5
hike4,user9393,5
hike58,user9393,5
hike121,user9394,4
hike252,user9395,5
hike0,user9396,5
hike3,user9397,5
hike42,user9397,4
hike89,user9397,1
hike170,user9398,5
hike317,user9399,4
hike34,user94,3
hike100,user940,5
hike136,user9400,3
hike350,user9400,5
hike20,user9401,5
hike23,user9401,5
hike399,user9401,5
hike5,user9401,4
hike79,user9401,4
hike9,user9401,5
hike44,user9402,1
hike5,user9403,5
hike395,user9404,4
hike3,user9405,5
hike0,user9406,4
hike10,user9406,4
hike14,user9406,4
hike140,user9406,3
hike16,user9406,3
hike18,user9406,4
hike3,user9406,5
hike34,user9406,4
hike36,user9406,5
hike99,user9406,5
hike356,user9407,5
hike236,user9408,4
hike5,user9409,5
hike233,user941,4
hike24,user941,5
hike14,user9410,5
hike27,user9410,5
hike286,user9410,4
hike45,user9410,5
hike58,user9410,5
hike593,user9410,4
hike60,user9410,4
hike85,user9410,4
hike873,user9410,4
hike9,user9410,4
hike627,user9411,1
hike718,user9411,1
hike25,user9412,4
hike144,user9413,3
hike79,user9413,3
hike270,user9414,3
hike344,user9414,4
hike42,user9414,3
hike75,user9414,5
hike21,user9415,4
hike221,user9416,3
hike252,user9417,5
hike594,user9418,5
hike500,user9419,4
hike43,user942,4
hike80,user942,4
hike277,user9420,4
hike58,user9421,5
hike473,user9422,5
hike18,user9423,5
hike69,user9424,4
hike88,user9424,5
hike3,user9425,5
hike44,user9425,4
hike94,user9425,4
hike11,user9426,4
hike574,user9426,3
hike69,user9426,4
hike7,user9427,2
hike12,user9428,3
hike36,user9428,2
hike370,user9428,3
hike5,user9428,4
hike97,user9428,3
hike14,user9429,3
hike162,user9429,5
hike21,user9429,5
hike76,user943,5
hike0,user9430,5
hike1,user9430,5
hike108,user9430,5
hike109,user9430,5
hike117,user9430,5
hike126,user9430,5
hike13,user9430,5
hike133,user9430,5
hike151,user9430,5
hike158,user9430,4
hike18,user9430,5
hike195,user9430,4
hike196,user9430,5
hike214,user9430,4
hike235,user9430,5
hike302,user9430,4
hike345,user9430,5
hike35,user9430,4
hike367,user9430,5
hike371,user9430,5
hike393,user9430,4
hike42,user9430,4
hike6,user9430,5
hike61,user9430,5
hike64,user9430,5
hike72,user9430,5
hike767,user9430,4
hike773,user9430,5
hike825,user9430,5
hike87,user9430,5
hike26,user9431,4
hike41,user9432,4
hike144,user9433,5
hike669,user9433,4
hike129,user9434,5
hike0,user9435,3
hike30,user9436,5
hike86,user9436,4
hike3,user9437,5
hike62,user9438,5
hike750,user9438,5
hike1,user9439,3
hike31,user944,5
hike43,user9440,4
hike599,user9440,4
hike583,user9441,3
hike773,user9442,2
hike82,user9443,5
hike194,user9444,5
hike25,user9445,3
hike24,user9446,5
hike99,user9447,5
hike1101,user9448,4
hike29,user9449,4
hike20,user945,5
hike54,user9450,5
hike134,user9451,4
hike185,user9451,4
hike225,user9451,5
hike31,user9451,4
hike4,user9451,4
hike99,user9451,5
hike1161,user9452,3
hike768,user9453,4
hike218,user9454,4
hike395,user9454,1
hike579,user9455,5
hike1080,user9456,5
hike170,user9457,5
hike223,user9457,5
hike332,user9457,5
hike83,user9457,4
hike22,user9458,4
hike225,user9458,5
hike79,user9458,4
hike190,user9459,3
hike130,user946,2
hike427,user946,4
hike528,user946,5
hike74,user9460,5
hike485,user9461,5
hike193,user9462,5
hike286,user9463,4
hike144,user9464,5
hike70,user9465,5
hike464,user9466,5
hike34,user9467,4
hike0,user9468,4
hike130,user9468,4
hike15,user9468,4
hike224,user9468,4
hike29,user9468,4
hike5,user9468,5
hike64,user9468,4
hike731,user9468,2
hike77,user9468,5
hike171,user9469,5
hike360,user9469,4
hike588,user9469,5
hike24,user947,4
hike15,user9470,5
hike1,user9471,3
hike136,user9471,3
hike4,user9472,4
hike190,user9473,2
hike101,user9474,4
hike11,user9475,5
hike6,user9475,4
hike94,user9475,5
hike259,user9476,5
hike162,user9477,4
hike11,user9478,5
hike125,user9478,4
hike13,user9478,4
hike227,user9478,5
hike26,user9478,5
hike5,user9478,5
hike1041,user9479,3
hike311,user948,4
hike22,user9480,5
hike79,user9480,4
hike0,user9481,3
hike1,user9481,4
hike158,user9481,3
hike165,user9481,4
hike18,user9481,4
hike2,user9481,3
hike23,user9481,5
hike300,user9481,4
hike32,user9481,4
hike384,user9481,4
hike55,user9481,4
hike601,user9481,2
hike773,user9481,3
hike78,user9481,3
hike0,user9482,1
hike119,user9482,5
hike69,user9483,5
hike269,user9484,4
hike102,user9485,4
hike19,user9486,4
hike50,user9487,4
hike7,user9487,5
hike46,user9488,5
hike318,user9489,5
hike129,user949,5
hike311,user949,4
hike9,user949,4
hike1306,user9490,4
hike280,user9491,5
hike16,user9492,4
hike360,user9493,5
hike6,user9494,5
hike685,user9495,4
hike5,user9496,5
hike133,user9497,4
hike165,user9497,5
hike260,user9497,5
hike280,user9497,4
hike48,user9497,5
hike713,user9497,5
hike23,user9498,5
hike91,user9498,5
hike140,user9499,5
hike69,user95,5
hike29,user950,4
hike37,user9500,5
hike4,user9500,4
hike58,user9500,5
hike35,user9501,1
hike89,user9502,4
hike638,user9503,5
hike137,user9504,4
hike181,user9505,3
hike8,user9505,4
hike37,user9506,4
hike13,user9507,3
hike39,user9507,3
hike67,user9507,5
hike707,user9507,3
hike75,user9507,4
hike89,user9507,5
hike252,user9508,5
hike60,user9509,4
hike332,user951,5
hike13,user9510,5
hike1,user9511,4
hike14,user9512,5
hike12,user9513,5
hike113,user9514,5
hike29,user9514,5
hike216,user9515,5
hike584,user9515,4
hike30,user9516,5
hike357,user9516,4
hike36,user9517,5
hike72,user9517,4
hike1,user9518,5
hike100,user9518,5
hike109,user9518,3
hike118,user9518,4
hike167,user9518,5
hike5,user9518,4
hike63,user9518,3
hike81,user9518,4
hike9,user9518,4
hike497,user9519,4
hike11,user952,4
hike219,user9520,4
hike170,user9521,4
hike172,user9522,3
hike212,user9522,4
hike39,user9523,4
hike407,user9524,5
hike237,user9525,4
hike224,user9526,4
hike283,user9527,5
hike502,user9527,5
hike691,user9527,5
hike43,user9528,4
hike2,user9529,5
hike213,user953,5
hike79,user9530,4
hike68,user9531,3
hike8,user9532,5
hike440,user9533,5
hike192,user9534,4
hike5,user9535,4
hike49,user9536,5
hike5,user9537,5
hike111,user9538,4
hike117,user9538,3
hike12,user9538,5
hike2,user9538,3
hike26,user9538,5
hike36,user9538,5
hike240,user9539,4
hike58,user9539,4
hike1406,user954,4
hike112,user9540,5
hike31,user9540,4
hike484,user9540,4
hike62,user9540,5
hike78,user9540,5
hike0,user9541,3
hike12,user9541,4
hike14,user9541,4
hike173,user9541,4
hike36,user9541,4
hike418,user9541,5
hike53,user9541,4
hike95,user9541,4
hike489,user9542,4
hike11,user9543,4
hike216,user9544,5
hike1122,user9545,4
hike101,user9546,5
hike1243,user9546,5
hike45,user9546,5
hike615,user9546,5
hike13,user9547,4
hike17,user9548,4
hike230,user9548,4
hike411,user9548,4
hike416,user9548,3
hike299,user9549,4
hike104,user955,4
hike1270,user955,4
hike177,user955,5
hike188,user955,5
hike20,user955,3
hike25,user955,4
hike4,user955,5
hike443,user955,4
hike280,user9550,4
hike468,user9551,4
hike74,user9552,1
hike92,user9552,5
hike1376,user9553,4
hike337,user9554,4
hike123,user9555,4
hike293,user9555,5
hike28,user9556,4
hike1154,user9557,4
hike1156,user9558,4
hike1373,user9558,4
hike342,user9558,4
hike311,user9559,4
hike6,user956,5
hike119,user9560,4
hike364,user9561,5
hike468,user9561,5
hike11,user9562,4
hike495,user9563,4
hike782,user9564,4
hike400,user9565,5
hike189,user9566,5
hike561,user9567,1
hike0,user9568,4
hike166,user9568,3
hike190,user9568,3
hike14,user9569,5
hike448,user9569,5
hike1,user957,4
hike94,user9570,5
hike1120,user9571,5
hike1227,user9571,5
hike1310,user9571,4
hike328,user9571,5
hike567,user9571,5
hike601,user9571,5
hike687,user9571,5
hike752,user9571,5
hike775,user9571,5
hike943,user9571,5
hike980,user9571,5
hike96,user9572,4
hike600,user9573,5
hike170,user9574,4
hike31,user9574,5
hike42,user9574,4
hike59,user9574,4
hike6,user9574,4
hike24,user9575,5
hike153,user9576,4
hike123,user9577,5
hike157,user9577,5
hike22,user9577,4
hike3,user9577,5
hike1108,user9578,5
hike688,user9578,4
hike0,user9579,5
hike58,user9579,5
hike185,user958,4
hike254,user958,5
hike6,user958,4
hike809,user958,1
hike89,user958,4
hike684,user9580,4
hike171,user9581,5
hike130,user9582,5
hike1049,user9583,4
hike22,user9584,4
hike513,user9584,5
hike654,user9584,4
hike122,user9585,5
hike28,user9586,5
hike807,user9586,4
hike9,user9586,5
hike24,user9587,5
hike124,user9588,5
hike1271,user9588,4
hike11,user9589,5
hike28,user959,4
hike47,user959,4
hike243,user9590,5
hike37,user9590,5
hike15,user9591,4
hike642,user9592,5
hike2,user9593,5
hike1152,user9594,4
hike499,user9594,4
hike17,user9595,4
hike584,user9596,4
hike2,user9597,5
hike1253,user9598,5
hike1276,user9598,5
hike356,user9598,5
hike403,user9598,5
hike450,user9598,5
hike505,user9598,5
hike579,user9598,5
hike719,user9598,4
hike725,user9598,5
hike1069,user9599,4
hike411,user9599,3
hike47,user9599,4
hike579,user96,5
hike728,user960,4
hike55,user9600,5
hike594,user9600,5
hike448,user9601,4
hike101,user9602,4
hike1,user9603,5
hike1251,user9603,5
hike138,user9603,4
hike204,user9603,5
hike21,user9603,5
hike24,user9603,5
hike5,user9604,5
hike896,user9604,5
hike16,user9605,4
hike223,user9606,3
hike85,user9606,4
hike29,user9607,4
hike41,user9608,4
hike524,user9609,4
hike592,user9609,5
hike133,user961,5
hike14,user9610,4
hike24,user9611,5
hike62,user9612,5
hike8,user9613,5
hike40,user9614,4
hike814,user9615,5
hike10,user9616,5
hike3,user9616,5
hike90,user9616,4
hike229,user9617,4
hike188,user9618,4
hike42,user9618,4
hike6,user9618,5
hike160,user9619,4
hike227,user9619,2
hike326,user9619,4
hike365,user9619,3
hike51,user962,4
hike65,user9620,4
hike24,user9621,5
hike124,user9622,4
hike147,user9622,5
hike164,user9622,4
hike219,user9622,4
hike92,user9622,4
hike3,user9623,5
hike15,user9624,4
hike336,user9624,3
hike2,user9625,5
hike1,user9626,3
hike14,user9626,4
hike163,user9626,3
hike5,user9626,4
hike51,user9626,3
hike485,user9627,3
hike6,user9627,5
hike24,user9628,4
hike1141,user9629,4
hike60,user963,3
hike7,user9630,4
hike1010,user9631,3
hike132,user9631,4
hike585,user9631,3
hike628,user9631,5
hike108,user9632,3
hike429,user9633,5
hike47,user9633,5
hike137,user9634,3
hike155,user9634,5
hike20,user9634,4
hike30,user9634,5
hike4,user9634,4
hike57,user9634,4
hike71,user9634,3
hike82,user9634,4
hike260,user9635,5
hike151,user9636,4
hike18,user9636,4
hike46,user9636,5
hike69,user9636,4
hike77,user9637,5
hike137,user9638,4
hike672,user9638,4
hike871,user9638,4
hike11,user9639,4
hike25,user9639,4
hike1,user964,4
hike13,user964,4
hike5,user964,5
hike99,user9640,4
hike230,user9641,5
hike330,user9641,5
hike1308,user9642,3
hike515,user9642,5
hike777,user9642,5
hike27,user9643,5
hike5,user9643,5
hike82,user9644,4
hike921,user9644,4
hike220,user9645,5
hike290,user9646,4
hike815,user9647,5
hike977,user9647,5
hike137,user9648,5
hike761,user9648,4
hike642,user9649,4
hike14,user965,4
hike685,user965,4
hike357,user9650,4
hike65,user9650,5
hike227,user9651,5
hike237,user9652,5
hike40,user9653,4
hike94,user9653,4
hike17,user9654,4
hike109,user9655,4
hike57,user9656,5
hike2,user9657,5
hike93,user9657,5
hike104,user9658,5
hike15,user9658,4
hike77,user9658,5
hike735,user9659,4
hike463,user966,5
hike325,user9660,4
hike22,user9661,5
hike979,user9662,5
hike672,user9663,4
hike140,user9664,4
hike1,user9665,4
hike121,user9666,4
hike140,user9666,3
hike146,user9666,4
hike184,user9666,3
hike245,user9666,4
hike294,user9666,3
hike7,user9666,2
hike85,user9666,3
hike86,user9666,3
hike194,user9667,4
hike89,user9667,4
hike908,user9668,1
hike509,user9669,5
hike79,user9669,4
hike0,user967,4
hike127,user9670,1
hike1,user9671,5
hike10,user9672,5
